-250	2.30E-04
-249	2.32E-04
-248	2.33E-04
-247	2.34E-04
-246	2.36E-04
-245	2.37E-04
-244	2.39E-04
-243	2.41E-04
-242	2.43E-04
-241	2.45E-04
-240	2.47E-04
-239	2.49E-04
-238	2.52E-04
-237	2.54E-04
-236	2.58E-04
-235	2.61E-04
-234	2.64E-04
-233	2.68E-04
-232	2.72E-04
-231	2.77E-04
-230	2.82E-04
-229	2.87E-04
-228	2.93E-04
-227	2.99E-04
-226	3.05E-04
-225	3.12E-04
-224	3.20E-04
-223	3.28E-04
-222	3.36E-04
-221	3.45E-04
-220	3.55E-04
-219	3.65E-04
-218	3.75E-04
-217	3.86E-04
-216	3.98E-04
-215	4.11E-04
-214	4.24E-04
-213	4.38E-04
-212	4.52E-04
-211	4.67E-04
-210	4.83E-04
-209	5.00E-04
-208	5.17E-04
-207	5.35E-04
-206	5.54E-04
-205	5.73E-04
-204	5.93E-04
-203	6.13E-04
-202	6.34E-04
-201	6.55E-04
-200	6.77E-04
-199	6.99E-04
-198	7.21E-04
-197	7.44E-04
-196	7.67E-04
-195	7.90E-04
-194	8.13E-04
-193	8.37E-04
-192	8.60E-04
-191	8.84E-04
-190	9.07E-04
-189	9.31E-04
-188	9.55E-04
-187	9.78E-04
-186	0.001002025
-185	0.00102604
-184	0.001050304
-183	0.001074869
-182	0.00109979
-181	0.00112512
-180	0.001150914
-179	0.001177224
-178	0.001204105
-177	0.001231611
-176	0.001259795
-175	0.001288711
-174	0.001318413
-173	0.001348955
-172	0.00138039
-171	0.001412772
-170	0.001446156
-169	0.00148058
-168	0.001516027
-167	0.001552465
-166	0.001589863
-165	0.001628188
-164	0.00166741
-163	0.001707496
-162	0.001748415
-161	0.001790135
-160	0.001832624
-159	0.00187585
-158	0.001919782
-157	0.001964388
-156	0.002009637
-155	0.002055495
-154	0.002101933
-153	0.002148917
-152	0.002196417
-151	0.0022444
-150	0.002292835
-149	0.002341702
-148	0.002391025
-147	0.002440843
-146	0.00249119
-145	0.002542106
-144	0.002593625
-143	0.002645786
-142	0.002698625
-141	0.002752179
-140	0.002806484
-139	0.002861578
-138	0.002917497
-137	0.002974279
-136	0.003031959
-135	0.003090576
-134	0.003150165
-133	0.003210764
-132	0.00327241
-131	0.003335139
-130	0.003398988
-129	0.003463972
-128	0.003530019
-127	0.003597034
-126	0.003664924
-125	0.003733594
-124	0.003802949
-123	0.003872896
-122	0.00394334
-121	0.004014188
-120	0.004085343
-119	0.004156713
-118	0.004228204
-117	0.00429972
-116	0.004371167
-115	0.004442452
-114	0.004513481
-113	0.004584158
-112	0.004654389
