-300	1.5910548092530052E-4
-299	1.6063100816257904E-4
-298	1.6215999960394795E-4
-297	1.6369591945349766E-4
-296	1.6524223191531853E-4
-295	1.6680240119350094E-4
-294	1.6837989149213532E-4
-293	1.6997816701531203E-4
-292	1.7160069196712143E-4
-291	1.73250930551654E-4
-290	1.7493234697300004E-4
-289	1.7664840543525E-4
-288	1.7840257014249417E-4
-287	1.801983052988231E-4
-286	1.8203907510832708E-4
-285	1.8392834377509648E-4
-284	1.8586957550322173E-4
-283	1.8786623449679323E-4
-282	1.8992178495990132E-4
-281	1.920396910966364E-4
-280	1.9422341711108893E-4
-279	1.9647642720734926E-4
-278	1.9880218558950767E-4
-277	2.0120415646165471E-4
-276	2.0368580402788073E-4
-275	2.0625059249227608E-4
-274	2.0890198605893112E-4
-273	2.1164344893193632E-4
-272	2.1447844531538205E-4
-271	2.174104394133587E-4
-270	2.2044289542995653E-4
-269	2.2357927756926614E-4
-268	2.2682305003537777E-4
-267	2.301776770323819E-4
-266	2.3364662276436883E-4
-265	2.3723335143542907E-4
-264	2.409413272496529E-4
-263	2.447740144111307E-4
-262	2.4873487712395297E-4
-261	2.5282737959221E-4
-260	2.5705498601999227E-4
-259	2.614211606113901E-4
-258	2.659293675704938E-4
-257	2.7058307110139395E-4
-256	2.7538573540818086E-4
-255	2.8034082469494484E-4
-254	2.85451037741242E-4
-253	2.907160116284911E-4
-252	2.961346180135763E-4
-251	3.01705728553382E-4
-250	3.0742821490479264E-4
-249	3.133009487246924E-4
-248	3.1932280166996574E-4
-247	3.2549264539749687E-4
-246	3.318093515641702E-4
-245	3.3827179182687015E-4
-244	3.4487883784248085E-4
-243	3.5162936126788676E-4
-242	3.5852223375997227E-4
-241	3.6555632697562155E-4
-240	3.7273051257171905E-4
-239	3.800436622051491E-4
-238	3.87494647532796E-4
-237	3.9508234021154405E-4
-236	4.028056118982777E-4
-235	4.1066333424988116E-4
-234	4.186543789232388E-4
-233	4.26777617575235E-4
-232	4.350319218627541E-4
-231	4.434161634426805E-4
-230	4.519292139718981E-4
-229	4.605699451072918E-4
-228	4.693372285057457E-4
-227	4.78229935824144E-4
-226	4.8724693871937127E-4
-225	4.963871088483116E-4
-224	5.05650473355586E-4
-223	5.150416813367606E-4
-222	5.245665373751384E-4
-221	5.342308460540218E-4
-220	5.440404119567137E-4
-219	5.54001039666517E-4
-218	5.641185337667341E-4
-217	5.743986988406682E-4
-216	5.848473394716217E-4
-215	5.954702602428974E-4
-214	6.062732657377981E-4
-213	6.172621605396268E-4
-212	6.284427492316859E-4
-211	6.398208363972782E-4
-210	6.514022266197064E-4
-209	6.631927244822735E-4
-208	6.75198134568282E-4
-207	6.874242614610346E-4
-206	6.998769097438345E-4
-205	7.125618839999839E-4
-204	7.254849888127859E-4
-203	7.386520287655431E-4
-202	7.520688084415583E-4
-201	7.657411324241342E-4
-200	7.796748052965735E-4
-199	7.938756316421792E-4
-198	8.083494160442536E-4
-197	8.231019630861E-4
-196	8.381390773510207E-4
-195	8.534665634223186E-4
-194	8.690902411706394E-4
-193	8.850159916160006E-4
-192	9.012497110657626E-4
-191	9.177972958272857E-4
-190	9.346646422079302E-4
-189	9.518576465150566E-4
-188	9.693822050560252E-4
-187	9.872442141381965E-4
-186	0.001005449570068931
-185	0.001024004169155589
-184	0.0010429139077055307
-183	0.0010621846820261164
-182	0.001081822388424707
-181	0.0011018329232086626
-180	0.0011222221826853434
-179	0.00114299606316211
-178	0.001164160460946323
-177	0.001185721272345342
-176	0.001207684393666528
-175	0.0012300557212172418
-174	0.0012528411513048432
-173	0.0012760465802366923
-172	0.0012996779043201504
-171	0.001323741019862577
-170	0.001348241823171333
-169	0.0013731862105537784
-168	0.001398580078317274
-167	0.0014244293227691801
-166	0.0014507398402168567
-165	0.0014775175269676646
-164	0.0015047691010202902
-163	0.0015325045671387232
-162	0.0015607347517782807
-161	0.0015894704813942781
-160	0.0016187225824420318
-159	0.0016485018813768583
-158	0.0016788192046540739
-157	0.001709685378728994
-156	0.0017411112300569356
-155	0.001773107585093215
-154	0.001805685270293148
-153	0.001838855112112051
-152	0.0018726279370052396
-151	0.0019070145714280313
-150	0.0019420258418357409
-149	0.0019776725746836854
-148	0.002013965596427181
-147	0.0020509157335215442
-146	0.00208853381242209
-145	0.002126830659584136
-144	0.0021658171014629977
-143	0.0022055039645139914
-142	0.0022459020751924336
-141	0.0022870222599536407
-140	0.002328875345252928
-139	0.002371472157545612
-138	0.002414823523287009
-137	0.0024589402689324364
-136	0.002503833220937208
-135	0.002549513205756642
-134	0.0025959843652981094
-133	0.0026432241032772006
-132	0.002691203138861564
-131	0.002739892191218844
-130	0.0027892619795166886
-129	0.0028392832229227442
-128	0.0028899266406046576
-127	0.002941162951730074
-126	0.0029929628754666415
-125	0.0030452971309820063
-124	0.0030981364374438147
-123	0.003151451514019713
-122	0.0032052130798773493
-121	0.0032593918541843677
-120	0.0033139585561084164
-119	0.0033688839048171427
-118	0.0034241386194781907
-117	0.0034796934192592097
-116	0.003535519023327844
-115	0.0035915861508517416
-114	0.0036478655209985487
-113	0.0037043278529359114
-112	0.003760943865831478
-111	0.003817684278852892
-110	0.003874519811167802
-109	0.003931421181943855
-108	0.003988359110348697
-107	0.004045304315549974
-106	0.004102227516715333
-105	0.004159099433012421
-104	0.004215890852235009
-103	0.004272572836681376
-102	0.0043291165172759235
-101	0.004385493024943056
-100	0.004441673490607173
-99	0.00449762904519268
-98	0.004553330819623978
-97	0.00460874994482547
-96	0.004663857551721561
-95	0.004718624771236652
-94	0.0047730227342951455
-93	0.0048270225718214455
-92	0.004880595414739955
-91	0.004933712393975075
-90	0.004986344640451209
-89	0.00503846328509276
-88	0.005090039458824132
-87	0.005141044292569725
-86	0.005191448917253943
-85	0.005241224463801191
-84	0.00529034206313587
-83	0.0053387728461823806
-82	0.005386487943865131
-81	0.005433458487108518
-80	0.005479655606836949
-79	0.005525050433974823
-78	0.005569614099446546
-77	0.0056133177341765195
-76	0.005656132469089147
-75	0.0056980294351088295
-74	0.005738975153376284
-73	0.005778917705897479
-72	0.005817800564894694
-71	0.00585556720259021
-70	0.005892161091206311
-69	0.005927525702965273
-68	0.005961604510089379
-67	0.005994340984800912
-66	0.00602567859932215
-65	0.006055560825875375
-64	0.006083931136682869
-63	0.006110733003966911
-62	0.006135909899949783
-61	0.006159405296853764
-60	0.00618116266690114
-59	0.006201125482314186
-58	0.006219237215315186
-57	0.00623544133812642
-56	0.006249681322970167
-55	0.006261900642068713
-54	0.0062720427676443355
-53	0.006280051171919315
-52	0.0062858693271159345
-51	0.006289440705456472
-50	0.006290708779163211
-49	0.006289617020458431
-48	0.006286108901564414
-47	0.00628012789470344
-46	0.006271617472097789
-45	0.006260521105969744
-44	0.006246798753815368
-43	0.006230476314225862
-42	0.006211596171066205
-41	0.006190200708201382
-40	0.0061663323094963765
-39	0.006140033358816167
-38	0.006111346240025739
-37	0.006080313336990073
-36	0.006046977033574156
-35	0.006011379713642964
-34	0.005973563761061485
-33	0.0059335715596947
-32	0.005891445493407587
-31	0.005847227946065136
-30	0.005800961301532324
-29	0.005752687943674134
-28	0.005702450256355551
-27	0.005650290623441557
-26	0.0055962514287971315
-25	0.00554037505628726
-24	0.005482703889776924
-23	0.005423280313131106
-22	0.00536214671021479
-21	0.005299345464892954
-20	0.005234918961030587
-19	0.005168909582492665
-18	0.0051013597131441745
-17	0.005032311736850097
-16	0.004961808037475414
-15	0.004889890998885109
-14	0.004816614451304972
-13	0.004742078010404017
-12	0.004666392738212067
-11	0.004589669696758943
-10	0.0045120199480744696
-9	0.004433554554188465
-8	0.004354384577130755
-7	0.004274621078931159
-6	0.004194375121619502
-5	0.0041137577672256025
-4	0.0040328800777792865
-3	0.003951853115310375
-2	0.0038707879418486872
-1	0.0037897956194240493
0	0.0037089872100662807
1	0.0036284737758052053
2	0.0035483663786706437
3	0.0034687760806924187
4	0.0033898139439003526
5	0.0033115910303242683
6	0.0032342184019939864
7	0.0031578071209393296
8	0.0030824682491901205
9	0.003008312848776181
10	0.0029354519817273326
11	0.002863996710073398
12	0.002794058095844199
13	0.002725747201069559
14	0.0026591750877792988
15	0.00259445281800324
16	0.0025316650913369777
17	0.0024707911576391894
18	0.002411783904334325
19	0.0023545962188468344
20	0.002299180988601167
21	0.002245491101021772
22	0.0021934794435331004
23	0.0021430989035596
24	0.0020943023685257214
25	0.0020470427258559155
26	0.0020012728629746302
27	0.0019569456673063164
28	0.001914014026275424
29	0.001872430827306401
30	0.0018321489578236989
31	0.001793121305251766
32	0.0017553007570150529
33	0.0017186402005380092
34	0.0016830925232450837
35	0.0016486106125607276
36	0.0016151473559093894
37	0.0015826556407155191
38	0.0015510883544035674
39	0.0015203983843979823
40	0.0014905386181232139
41	0.0014614619430037131
42	0.0014331212464639281
43	0.0014054694159283095
44	0.0013784593388213068
45	0.0013520439025673696
46	0.0013261826971857078
47	0.0013008621230745719
48	0.0012760752832269725
49	0.0012518152806359206
50	0.0012280752182944259
51	0.0012048481991955003
52	0.0011821273263321536
53	0.0011599057026973967
54	0.0011381764312842406
55	0.0011169326150856957
56	0.0010961673570947727
57	0.0010758737603044821
